,age,job,marital,education,balance,housing,duration,campaign,approval
3332,31.0,4,1,2,22546,1,8.0,6,0
3333,33.0,0,1,1,0,1,1448.0,7,1
3334,46.0,10,0,0,23,0,344.0,1,0
3335,29.0,1,1,1,228,1,12.0,8,0
3336,37.0,6,1,1,215,1,61.0,1,0
3337,58.0,1,1,0,23,1,91.0,6,0
3338,34.0,4,1,1,293,1,162.0,3,0
3339,34.0,1,0,1,0,0,339.0,1,0
3340,49.0,2,1,0,199,0,113.0,2,0
3341,53.0,0,1,1,459,0,558.0,1,1
3342,42.0,10,1,1,8131,1,69.0,1,0
3343,40.0,7,1,1,-378,1,541.0,1,0
3344,30.0,1,2,0,395,0,429.0,1,0
3345,31.0,9,0,1,10787,1,135.0,2,0
3346,55.0,0,1,1,865,1,96.0,1,0
3347,36.0,4,1,2,340,1,68.0,2,0
3348,31.0,1,2,1,1882,0,529.0,2,0
3349,26.0,4,1,2,265,0,650.0,2,0
3350,31.0,0,1,1,389,1,69.0,1,0
3351,49.0,0,1,1,0,1,71.0,7,0
3352,54.0,4,1,2,384,1,30.0,7,0
3353,47.0,4,0,2,94,1,9.0,19,0
3354,61.0,4,1,1,1471,0,331.0,2,0
3355,49.0,1,1,0,937,1,66.0,1,0
3356,51.0,9,1,1,500,1,26.0,6,0
3357,53.0,1,1,0,25,1,266.0,3,0
3358,35.0,4,1,2,365,0,168.0,2,0
3359,25.0,10,2,1,34,0,316.0,1,0
3360,79.0,5,1,0,429,0,1006.0,2,1
3361,53.0,9,1,0,6839,1,77.0,1,0
3362,21.0,8,2,1,6,0,622.0,1,0
3363,33.0,1,1,1,467,1,494.0,2,0
3364,40.0,6,0,1,1876,0,269.0,1,0
3365,34.0,2,1,1,1847,1,543.0,3,0
3366,52.0,11,1,0,247,0,268.0,6,0
3367,27.0,0,1,1,897,0,397.0,1,1
3368,57.0,7,0,1,4664,0,22.0,4,0
3369,51.0,6,0,1,1291,1,51.0,2,0
3370,31.0,8,2,2,64,0,208.0,1,0
3371,49.0,10,1,2,-471,1,77.0,3,0
3372,32.0,4,2,2,1160,1,450.0,2,0
3373,28.0,0,2,2,14,0,201.0,1,0
3374,33.0,1,1,1,26,1,342.0,3,0
3375,50.0,1,1,3,452,0,181.0,2,0
3376,42.0,1,2,1,382,1,294.0,1,0
3377,45.0,0,1,3,2033,0,123.0,1,0
3378,34.0,10,1,1,0,1,172.0,1,0
3379,56.0,0,0,3,789,1,1022.0,1,0
3380,33.0,1,2,1,142,1,123.0,1,0
3381,34.0,0,1,1,645,1,420.0,1,0
3382,37.0,1,1,3,897,1,119.0,2,0
3383,37.0,1,1,1,103,1,153.0,1,0
3384,35.0,0,2,1,847,1,85.0,2,0
3385,38.0,11,2,2,0,0,260.0,3,1
3386,32.0,1,1,1,517,1,528.0,1,0
3387,52.0,9,2,2,1308,1,361.0,1,0
3388,49.0,7,1,1,66,1,59.0,4,0
3389,46.0,4,0,1,361,1,86.0,7,0
3390,42.0,2,1,0,66,1,139.0,1,0
3391,36.0,1,1,3,70,1,219.0,4,0
3392,32.0,7,1,1,180,1,45.0,2,0
3393,49.0,9,1,2,279,1,168.0,4,0
3394,46.0,7,1,1,4,0,268.0,1,1
3395,40.0,2,1,1,1416,1,210.0,2,0
3396,36.0,0,1,1,465,1,160.0,1,0
3397,36.0,0,1,1,998,1,1044.0,2,0
3398,34.0,9,1,1,550,0,601.0,1,0
3399,46.0,4,1,2,1285,1,89.0,1,0
3400,32.0,7,1,2,4908,0,491.0,2,0
3401,32.0,10,2,2,336,1,139.0,1,0
3402,32.0,4,2,2,131,0,267.0,3,0
3403,43.0,4,1,2,348,0,88.0,3,0
3404,25.0,6,2,2,453,1,134.0,1,0
3405,55.0,0,1,1,1102,1,126.0,2,0
3406,24.0,0,2,1,926,1,191.0,1,0
3407,40.0,4,0,2,502,1,267.0,4,0
3408,38.0,4,2,2,8669,1,5.0,3,0
3409,48.0,1,2,0,316,0,560.0,2,0
3410,36.0,4,1,2,9324,1,138.0,8,0
3411,57.0,4,1,2,0,0,188.0,4,0
3412,45.0,0,1,1,72,1,262.0,2,0
3413,33.0,6,2,2,61,0,836.0,3,1
3414,38.0,9,2,1,173,0,150.0,4,0
3415,26.0,7,2,1,-162,1,44.0,2,0
3416,30.0,4,2,2,47,0,11.0,17,0
3417,55.0,7,0,2,1983,1,123.0,1,0
3418,34.0,1,1,1,326,1,150.0,2,0
3419,60.0,0,1,1,2552,0,255.0,2,0
3420,36.0,4,2,2,1283,0,92.0,5,0
3421,65.0,3,1,0,2179,1,112.0,7,0
3422,39.0,6,1,2,1047,0,554.0,1,1
3423,52.0,1,1,0,36,0,109.0,2,0
3424,55.0,9,1,1,-308,0,781.0,1,1
3425,26.0,4,2,2,1177,0,116.0,1,0
3426,40.0,6,1,0,2077,1,363.0,1,0
3427,52.0,2,1,1,0,0,82.0,2,0
3428,29.0,6,1,2,1,0,167.0,3,0
3429,41.0,1,1,0,7735,1,220.0,1,0
3430,30.0,9,2,2,1922,1,546.0,1,0
3431,28.0,8,2,1,153,0,1124.0,2,1
3432,26.0,1,1,1,2770,1,141.0,1,0
3433,58.0,4,1,1,139,0,188.0,1,0
3434,29.0,4,2,2,21,1,107.0,4,0
3435,48.0,9,1,1,178,1,320.0,4,0
3436,35.0,1,1,1,444,1,244.0,3,0
3437,26.0,7,2,1,209,1,319.0,2,0
3438,49.0,1,1,3,3096,0,147.0,2,0
3439,34.0,0,1,1,5320,0,114.0,6,0
3440,32.0,7,1,1,4885,1,400.0,2,0
3441,31.0,0,1,1,0,1,79.0,3,0
3442,48.0,10,1,0,5462,0,29.0,4,0
3443,40.0,1,1,1,6767,1,97.0,2,0
3444,42.0,9,0,1,2974,1,187.0,5,0
3445,48.0,9,1,1,427,0,201.0,1,0
3446,38.0,7,1,1,8876,0,280.0,1,0
3447,53.0,4,1,2,146,0,150.0,1,0
3448,59.0,5,0,1,319,0,129.0,1,0
3449,28.0,10,2,1,304,0,516.0,1,0
3450,41.0,1,1,0,389,1,127.0,2,0
3451,50.0,4,2,0,766,0,174.0,2,0
3452,31.0,0,1,1,0,1,82.0,5,0
3453,30.0,9,2,1,3107,1,1516.0,2,0
3454,59.0,0,0,1,174,1,204.0,1,0
3455,33.0,9,0,1,-305,0,109.0,1,0
3456,35.0,6,1,1,670,0,378.0,1,0
3457,30.0,4,2,2,6164,1,152.0,11,0
3458,71.0,5,1,1,2850,0,185.0,1,1
3459,30.0,7,2,0,79,1,317.0,1,0
3460,24.0,7,1,1,110,1,27.0,1,0
3461,34.0,9,2,1,5039,0,205.0,6,0
3462,34.0,1,1,1,360,1,46.0,1,0
3463,52.0,0,1,1,199,0,978.0,2,0
3464,33.0,6,2,1,238,1,45.0,5,0
3465,38.0,1,1,1,5092,1,145.0,6,0
3466,41.0,0,0,1,1088,1,138.0,1,0
3467,42.0,4,0,2,221,1,720.0,2,0
3468,38.0,1,0,1,889,0,362.0,1,0
3469,48.0,1,1,0,750,1,90.0,6,0
3470,34.0,9,2,1,0,1,214.0,1,0
3471,46.0,1,1,0,1291,1,142.0,3,0
3472,33.0,9,1,1,1844,1,241.0,3,0
3473,40.0,4,1,2,89,1,148.0,6,0
3474,36.0,0,1,1,4280,0,227.0,6,0
3475,32.0,9,2,1,0,0,126.0,2,0
3476,33.0,1,1,1,625,1,410.0,1,0
3477,55.0,9,1,3,574,1,243.0,2,0
3478,58.0,4,1,0,320,1,171.0,2,0
3479,25.0,9,2,2,468,1,147.0,1,0
3480,47.0,7,1,1,440,1,91.0,1,0
3481,40.0,10,1,1,0,1,332.0,1,0
3482,59.0,5,1,1,5706,1,471.0,2,0
3483,40.0,4,1,2,7780,0,364.0,1,0
3484,30.0,4,1,1,-559,1,98.0,1,0
3485,25.0,2,2,2,16874,1,117.0,2,0
3486,58.0,5,1,0,1987,0,185.0,4,0
3487,39.0,2,1,3,98,1,59.0,3,0
3488,40.0,6,1,2,642,0,147.0,3,0
3489,38.0,1,1,1,526,1,553.0,2,0
3490,66.0,4,2,2,6483,0,275.0,1,0
3491,47.0,4,1,2,2306,0,239.0,4,1
3492,37.0,1,1,1,954,1,402.0,9,0
3493,36.0,4,2,2,-679,1,172.0,1,0
3494,50.0,1,1,0,-1,0,195.0,2,0
3495,76.0,5,1,0,2590,0,68.0,12,0
3496,58.0,4,2,2,331,0,82.0,3,0
3497,42.0,0,1,1,4209,1,57.0,6,0
3498,58.0,7,0,1,462,0,495.0,1,1
3499,28.0,6,2,2,0,1,479.0,1,0
3500,41.0,9,1,1,0,0,141.0,2,0
3501,30.0,4,1,2,151,0,82.0,4,0
3502,32.0,4,0,2,883,1,798.0,1,1
3503,27.0,7,2,1,266,0,232.0,1,0
3504,48.0,4,1,2,0,0,60.0,5,0
3505,36.0,9,1,2,491,1,103.0,3,0
3506,54.0,4,1,2,3,0,443.0,1,0
3507,36.0,1,1,1,198,1,400.0,2,0
3508,52.0,3,1,1,14363,0,132.0,1,0
3509,34.0,9,0,1,0,1,374.0,16,0
3510,43.0,9,1,1,136,0,363.0,7,1
3511,32.0,4,2,2,28,0,111.0,2,0
3512,33.0,4,2,2,335,0,130.0,4,0
3513,51.0,3,1,3,174,0,308.0,3,0
3514,39.0,10,1,1,270,1,116.0,1,0
3515,44.0,4,2,2,1206,0,160.0,2,0
3516,49.0,3,0,0,198,1,205.0,3,0
3517,25.0,9,1,2,914,1,185.0,2,0
3518,39.0,6,1,1,31,1,61.0,2,0
3519,54.0,9,1,1,0,0,159.0,2,0
3520,32.0,4,2,2,347,1,213.0,1,0
3521,36.0,4,1,2,860,1,294.0,15,0
3522,54.0,9,1,1,89,1,140.0,3,0
3523,31.0,9,1,1,0,1,71.0,1,0
3524,45.0,7,1,1,0,0,47.0,7,0
3525,31.0,0,2,1,68,1,570.0,2,0
3526,45.0,9,1,1,-149,1,287.0,2,0
3527,33.0,7,0,1,2411,1,130.0,1,1
3528,46.0,4,0,4,225,1,201.0,1,0
3529,43.0,11,2,2,2731,0,11.0,7,0
3530,50.0,4,1,2,112,1,70.0,5,0
3531,44.0,4,0,2,0,0,54.0,2,0
3532,42.0,7,1,1,3620,1,22.0,16,0
3533,26.0,1,2,1,179,0,103.0,3,0
3534,47.0,0,2,1,1544,1,104.0,1,0
3535,48.0,1,1,0,199,0,29.0,2,0
3536,60.0,1,1,3,231,1,57.0,2,0
3537,27.0,0,0,1,76,1,236.0,1,0
3538,30.0,10,2,2,302,0,528.0,3,1
3539,28.0,0,2,1,189,1,68.0,2,0
3540,58.0,5,1,0,565,0,876.0,1,1
3541,37.0,2,1,2,310,0,76.0,1,0
3542,36.0,7,1,1,1746,1,99.0,1,0
3543,39.0,9,1,1,6,1,122.0,3,0
3544,52.0,10,1,0,-110,0,141.0,1,0
3545,55.0,5,1,1,2749,1,58.0,2,0
3546,30.0,4,2,2,6495,0,78.0,3,0
3547,36.0,1,2,1,35,1,435.0,3,0
3548,39.0,0,1,1,-650,0,123.0,2,0
3549,47.0,1,1,0,292,0,210.0,3,0
3550,42.0,3,2,0,5774,1,54.0,2,0
3551,42.0,4,1,1,2416,1,138.0,4,0
3552,58.0,5,1,1,35,0,336.0,7,0
3553,68.0,5,1,1,19317,1,249.0,1,1
3554,43.0,9,1,1,50,0,63.0,1,0
3555,44.0,1,1,1,-674,1,257.0,1,0
3556,49.0,9,1,2,3726,0,875.0,2,1
3557,57.0,5,1,2,1180,1,191.0,2,0
3558,61.0,6,0,2,6610,0,481.0,2,1
3559,36.0,0,2,1,319,1,120.0,2,0
3560,31.0,1,1,1,1545,1,207.0,1,0
3561,51.0,9,1,2,1315,0,303.0,2,0
3562,31.0,9,2,2,424,0,93.0,2,0
3563,56.0,1,1,0,151,0,128.0,1,0
3564,30.0,9,2,2,-970,0,194.0,2,0
3565,38.0,7,1,1,-762,1,408.0,2,0
3566,35.0,7,1,1,181,1,5.0,3,0
3567,31.0,1,1,3,-120,1,231.0,2,0
3568,39.0,0,0,1,1022,1,20.0,3,0
3569,50.0,4,1,2,78,1,218.0,3,0
3570,39.0,9,1,2,209,0,36.0,2,0
3571,26.0,0,1,1,2469,0,136.0,8,0
3572,55.0,9,1,1,0,0,336.0,1,0
3573,43.0,1,0,0,328,0,192.0,1,0
3574,34.0,3,1,2,0,0,141.0,1,0
3575,51.0,6,1,0,307,1,65.0,2,0
3576,31.0,4,1,2,1384,1,203.0,2,0
3577,32.0,4,1,2,0,0,104.0,9,0
3578,53.0,9,1,1,719,1,230.0,1,0
3579,44.0,4,0,2,0,0,71.0,1,0
3580,38.0,2,1,2,6704,1,205.0,2,0
3581,47.0,6,1,2,4543,1,162.0,1,0
3582,36.0,4,1,2,0,1,145.0,2,0
3583,30.0,4,2,2,149,1,220.0,2,0
3584,46.0,1,1,1,-1400,1,309.0,3,0
3585,33.0,2,1,1,-118,1,421.0,3,0
3586,43.0,1,1,1,2160,0,261.0,1,1
3587,38.0,4,1,2,3452,0,132.0,2,0
3588,27.0,9,2,1,842,0,273.0,1,0
3589,38.0,4,1,3,3576,0,349.0,2,1
3590,41.0,10,1,2,1666,0,291.0,3,0
3591,29.0,9,1,1,0,1,83.0,6,0
3592,39.0,7,1,1,0,1,793.0,2,0
3593,42.0,1,2,0,1628,1,119.0,1,0
3594,47.0,7,1,1,51,1,312.0,1,0
3595,30.0,1,2,1,447,0,103.0,6,0
3596,34.0,0,1,1,396,1,101.0,3,0
3597,45.0,3,1,0,4994,0,48.0,1,0
3598,43.0,0,1,1,3215,1,228.0,3,0
3599,59.0,1,1,0,2814,0,81.0,3,0
3600,50.0,9,1,1,0,0,152.0,2,0
3601,39.0,1,1,1,293,1,160.0,3,0
3602,36.0,9,1,1,474,1,59.0,1,0
3603,44.0,1,1,1,16178,1,297.0,1,0
3604,36.0,9,1,2,0,0,147.0,2,0
3605,27.0,4,2,2,88,0,143.0,1,0
3606,29.0,7,1,1,308,1,75.0,1,0
3607,70.0,5,1,1,1164,0,338.0,3,0
3608,44.0,4,1,2,13893,0,29.0,2,0
3609,55.0,4,1,2,0,1,159.0,2,0
3610,36.0,9,0,1,-435,1,85.0,8,0
3611,28.0,9,2,1,389,1,15.0,7,0
3612,50.0,4,0,2,356,0,198.0,2,0
3613,49.0,9,1,1,2718,0,114.0,2,0
3614,71.0,5,0,2,261,0,1117.0,2,0
3615,31.0,0,2,1,757,0,343.0,2,0
3616,45.0,4,2,2,16,0,59.0,2,0
3617,42.0,1,1,1,-422,0,31.0,1,0
3618,45.0,0,1,1,248,0,212.0,2,0
3619,47.0,9,1,0,145,1,157.0,6,0
3620,60.0,5,0,1,598,0,96.0,1,0
3621,35.0,4,1,2,949,1,245.0,2,0
3622,31.0,9,2,2,614,0,72.0,4,0
3623,33.0,1,1,0,1209,1,700.0,1,0
3624,50.0,6,1,2,202,1,107.0,1,0
3625,51.0,1,1,1,1840,1,312.0,3,0
3626,34.0,9,1,1,114,1,153.0,1,0
3627,56.0,7,1,1,-229,0,55.0,10,0
3628,29.0,7,1,1,182,1,38.0,3,0
3629,31.0,1,1,1,401,0,96.0,3,0
3630,44.0,9,0,3,759,1,397.0,1,0
3631,55.0,5,1,1,4194,0,208.0,3,0
3632,35.0,8,2,3,0,0,122.0,3,0
3633,36.0,9,1,2,629,1,109.0,1,0
3634,54.0,5,1,1,153,1,74.0,1,0
3635,32.0,4,1,2,553,1,72.0,1,0
3636,36.0,4,0,2,1057,0,383.0,2,0
3637,60.0,5,1,1,78,1,113.0,3,0
3638,32.0,9,2,1,-28,0,400.0,1,0
3639,57.0,4,1,2,929,0,387.0,8,0
3640,34.0,1,1,0,428,1,59.0,2,0
3641,27.0,8,2,1,268,1,528.0,1,0
3642,52.0,4,2,2,83,0,1223.0,6,1
3643,45.0,0,0,3,998,1,38.0,2,0
3644,58.0,0,2,1,2223,0,1139.0,2,0
3645,39.0,1,2,0,6,1,286.0,2,0
3646,48.0,1,2,1,312,1,369.0,2,0
3647,36.0,4,2,1,0,0,333.0,5,0
3648,31.0,9,2,1,691,1,198.0,1,0
3649,41.0,4,1,2,771,1,106.0,8,0
3650,30.0,6,2,1,192,0,423.0,1,0
3651,57.0,5,1,2,0,0,116.0,4,0
3652,29.0,0,2,1,1070,1,30.0,1,1
3653,29.0,7,0,1,84,1,1101.0,2,1
3654,30.0,4,2,2,2,0,102.0,1,0
3655,44.0,4,1,2,1242,1,384.0,6,0
3656,33.0,8,2,3,5969,0,156.0,2,0
3657,56.0,0,0,1,3337,1,99.0,3,0
3658,26.0,7,2,1,1347,0,280.0,6,1
3659,52.0,9,1,1,64,0,20.0,2,0
3660,32.0,4,2,1,249,1,258.0,1,0
3661,36.0,9,2,1,0,0,85.0,6,0
3662,26.0,1,1,1,128,0,355.0,1,0
3663,37.0,1,1,1,196,1,66.0,3,0
3664,34.0,9,1,1,351,1,467.0,1,0
3665,26.0,7,2,1,5533,1,582.0,2,0
3666,32.0,7,1,1,38,1,744.0,1,1
3667,30.0,4,2,2,35,0,185.0,4,0
3668,27.0,9,2,1,235,1,13.0,5,0
3669,42.0,0,2,1,30,1,98.0,1,0
3670,33.0,1,2,0,92,1,127.0,1,0
3671,37.0,1,1,1,67,0,45.0,2,0
3672,45.0,1,1,1,4022,1,244.0,3,0
3673,36.0,2,1,2,3057,0,2769.0,4,1
3674,39.0,4,2,2,0,1,561.0,4,0
3675,33.0,4,2,2,349,0,182.0,1,0
3676,47.0,7,1,1,2322,0,618.0,1,0
3677,49.0,2,1,1,167,1,198.0,3,0
3678,46.0,4,0,1,558,0,126.0,6,0
3679,31.0,7,1,1,-230,1,715.0,1,0
3680,43.0,10,0,1,4094,1,63.0,1,0
3681,30.0,1,2,1,239,1,412.0,1,1
3682,43.0,4,0,2,497,0,66.0,1,0
3683,42.0,1,1,1,179,1,96.0,1,0
3684,30.0,0,2,2,305,0,633.0,1,1
3685,33.0,4,2,2,-67,1,364.0,1,0
3686,41.0,0,1,1,4539,0,298.0,3,0
3687,29.0,1,2,1,770,1,341.0,1,0
3688,38.0,10,1,1,-673,1,364.0,1,0
3689,29.0,9,1,2,858,1,234.0,7,0
3690,80.0,3,1,0,0,0,639.0,1,1
3691,38.0,4,2,2,5244,0,310.0,4,0
3692,36.0,1,0,0,117,1,123.0,4,0
3693,38.0,6,1,2,846,0,253.0,1,0
3694,44.0,4,1,1,0,1,96.0,2,0
3695,31.0,4,1,2,1331,0,297.0,1,1
3696,31.0,7,2,1,31,1,501.0,2,0
3697,57.0,0,0,0,179,1,67.0,1,0
3698,37.0,1,1,0,543,1,281.0,1,0
3699,50.0,1,1,1,253,1,475.0,2,0
3700,60.0,5,1,0,71188,0,205.0,1,0
3701,51.0,4,1,2,5108,1,272.0,1,0
3702,48.0,1,1,1,1738,1,349.0,1,0
3703,42.0,1,1,0,-97,1,216.0,4,0
3704,36.0,1,1,1,199,1,183.0,1,0
3705,43.0,4,1,2,489,1,130.0,1,0
3706,31.0,0,1,0,355,1,61.0,6,0
3707,49.0,9,2,1,-97,1,92.0,2,0
3708,35.0,4,0,2,473,0,37.0,2,0
3709,44.0,2,1,1,6649,1,354.0,2,0
3710,34.0,6,1,2,263,0,203.0,1,0
3711,46.0,1,1,1,781,0,152.0,1,0
3712,49.0,1,1,0,1032,1,41.0,5,0
3713,32.0,1,1,1,119,0,20.0,5,0
3714,35.0,4,0,2,434,1,277.0,1,0
3715,51.0,0,1,1,2967,0,83.0,2,0
3716,57.0,5,0,1,-331,1,531.0,1,0
3717,59.0,4,1,2,1585,0,91.0,5,0
3718,40.0,7,0,3,4384,1,315.0,1,0
3719,49.0,4,2,2,588,0,70.0,9,0
3720,51.0,4,1,1,3180,1,384.0,1,0
3721,35.0,0,1,1,0,0,105.0,3,0
3722,29.0,6,1,1,-76,1,305.0,2,0
3723,32.0,7,2,1,152,1,158.0,2,1
3724,37.0,3,0,1,1040,1,199.0,1,0
3725,49.0,10,1,0,-384,1,25.0,1,0
3726,45.0,9,1,3,473,1,147.0,1,0
3727,34.0,9,2,1,475,1,538.0,8,0
3728,53.0,9,1,1,0,0,77.0,9,0
3729,42.0,2,1,0,149,0,94.0,2,0
3730,43.0,9,1,1,3285,1,1721.0,2,1
3731,52.0,5,1,1,424,0,143.0,1,0
3732,34.0,1,2,1,79,0,104.0,1,0
3733,34.0,9,0,2,674,1,587.0,2,1
3734,27.0,7,1,1,0,1,1608.0,13,1
3735,43.0,10,1,2,58,1,48.0,4,0
3736,41.0,9,1,2,532,1,74.0,1,0
3737,72.0,5,1,1,4130,0,427.0,1,0
3738,35.0,1,1,0,422,1,73.0,1,0
3739,41.0,4,1,2,437,1,14.0,21,0
3740,36.0,1,0,0,-308,1,725.0,1,1
3741,51.0,3,1,0,30,1,333.0,2,0
3742,37.0,6,1,2,137,0,244.0,6,0
3743,42.0,0,2,1,-247,1,519.0,1,1
3744,26.0,0,2,1,321,1,242.0,7,0
3745,23.0,7,2,1,250,1,222.0,1,0
3746,50.0,4,1,2,-470,1,130.0,2,0
3747,37.0,1,1,1,140,1,490.0,1,0
3748,35.0,4,1,2,2793,0,258.0,2,0
3749,37.0,4,1,2,410,0,337.0,2,0
3750,79.0,5,0,3,2628,0,220.0,7,0
3751,39.0,9,1,1,116,0,79.0,2,0
3752,47.0,7,1,1,0,1,250.0,1,0
3753,44.0,1,1,1,878,1,130.0,1,0
3754,36.0,4,2,2,2944,0,882.0,8,1
3755,33.0,1,2,1,3975,1,515.0,1,0
3756,42.0,7,1,1,96,1,238.0,3,0
3757,35.0,9,2,2,2288,0,32.0,2,0
3758,31.0,1,1,1,472,1,907.0,2,0
3759,58.0,7,1,0,65,0,162.0,1,0
3760,46.0,4,1,2,0,0,70.0,2,0
3761,41.0,0,2,1,400,1,99.0,6,0
3762,58.0,9,1,1,7495,1,325.0,1,0
3763,33.0,1,1,4,137,0,305.0,12,0
3764,31.0,10,1,1,24,1,631.0,1,0
3765,55.0,9,0,1,3450,0,169.0,1,1
3766,38.0,9,2,1,311,1,61.0,2,0
3767,55.0,3,1,1,139,0,256.0,2,0
3768,47.0,4,2,2,0,0,58.0,3,0
3769,51.0,3,1,0,492,1,142.0,3,0
3770,46.0,4,2,2,334,1,36.0,6,0
3771,61.0,4,1,2,997,0,106.0,1,1
3772,47.0,4,2,2,440,0,71.0,4,0
3773,34.0,9,1,1,47,0,132.0,6,0
3774,34.0,1,1,1,1298,1,120.0,1,0
3775,41.0,4,0,2,3355,0,181.0,2,0
3776,36.0,1,0,1,-11,0,152.0,2,0
3777,26.0,1,2,1,396,1,302.0,1,0
3778,35.0,4,1,2,8,0,93.0,3,1
3779,36.0,1,1,1,1409,0,235.0,2,0
3780,26.0,4,2,2,170,0,129.0,1,1
3781,58.0,4,1,0,2769,1,94.0,2,0
3782,50.0,1,1,1,2320,1,310.0,1,0
3783,61.0,5,1,1,76,1,195.0,7,0
3784,,9,2,1,2034,1,196.0,1,0
3785,49.0,1,2,0,3018,1,93.0,1,0
3786,74.0,5,1,1,921,0,394.0,2,1
3787,53.0,1,1,1,483,1,288.0,3,0
3788,46.0,6,1,1,390,1,208.0,2,0
3789,47.0,4,1,2,0,0,508.0,1,1
3790,42.0,1,2,0,92,0,86.0,2,0
3791,56.0,7,1,1,22196,1,189.0,1,0
3792,42.0,9,1,1,2,0,249.0,2,0
3793,49.0,3,1,0,249,1,450.0,1,0
3794,43.0,10,2,3,3274,1,680.0,1,0
3795,39.0,7,1,1,5731,1,175.0,2,0
3796,66.0,5,1,0,206,0,479.0,1,1
3797,30.0,9,2,2,2325,0,270.0,3,0
3798,38.0,4,2,2,0,0,164.0,1,0
3799,31.0,1,1,1,1664,1,158.0,1,0
3800,32.0,9,1,1,3333,0,50.0,4,0
3801,48.0,9,1,1,7020,0,80.0,2,0
3802,34.0,0,1,2,37,0,45.0,1,0
3803,28.0,8,2,1,28,0,220.0,2,0
3804,40.0,0,2,1,1670,1,161.0,2,0
3805,36.0,2,1,1,134,0,98.0,1,0
3806,52.0,5,1,1,603,0,79.0,1,0
3807,46.0,0,1,0,276,1,157.0,2,0
3808,25.0,9,2,1,2157,1,339.0,1,0
3809,13.0,1,1,1,161,1,274.0,2,0
3810,40.0,1,1,0,3658,1,977.0,1,0
3811,26.0,4,0,2,-402,0,127.0,2,0
3812,26.0,1,2,0,3342,1,329.0,4,0
3813,35.0,6,2,1,1732,0,1441.0,3,0
3814,40.0,0,2,1,263,1,231.0,1,0
3815,31.0,4,1,2,623,1,96.0,2,0
3816,32.0,0,1,1,3540,1,213.0,1,0
3817,33.0,0,1,1,95,1,335.0,1,1
3818,53.0,7,0,1,765,1,959.0,3,1
3819,46.0,9,0,1,-824,1,429.0,3,1
3820,28.0,4,2,2,5549,0,383.0,6,0
3821,31.0,1,1,1,191,1,40.0,1,0
3822,44.0,1,1,0,420,1,110.0,2,0
3823,35.0,0,1,1,0,0,326.0,1,0
3824,50.0,9,0,3,2706,1,179.0,3,0
3825,32.0,9,1,1,4,1,132.0,8,0
3826,51.0,0,1,1,423,1,95.0,1,0
3827,51.0,4,1,2,-892,1,248.0,2,0
3828,31.0,1,1,3,-120,1,100.0,3,0
3829,41.0,0,0,1,-365,1,226.0,10,0
3830,57.0,9,1,2,27069,0,174.0,3,0
3831,34.0,4,2,2,8038,1,29.0,3,0
3832,47.0,9,1,1,-938,1,176.0,2,0
3833,47.0,0,0,1,1139,1,106.0,2,0
3834,36.0,6,1,1,189,1,136.0,1,0
3835,29.0,3,2,2,19,0,110.0,2,1
3836,39.0,9,1,1,3663,0,230.0,3,0
3837,53.0,1,2,3,0,0,140.0,7,0
3838,47.0,1,1,1,-614,1,118.0,2,0
3839,51.0,9,0,1,2323,1,151.0,10,0
3840,48.0,1,1,1,425,1,693.0,2,0
3841,32.0,9,1,1,5122,0,31.0,1,0
3842,36.0,4,0,2,608,0,125.0,2,0
3843,50.0,11,1,0,341,1,670.0,4,1
3844,39.0,0,1,1,607,1,454.0,2,1
3845,31.0,1,1,1,1495,1,159.0,3,0
3846,49.0,0,1,1,381,0,504.0,2,0
3847,33.0,10,0,1,385,0,29.0,28,0
3848,26.0,4,2,2,1274,1,190.0,1,0
3849,27.0,1,1,1,362,1,332.0,2,0
3850,51.0,1,1,0,377,1,143.0,4,0
3851,26.0,0,2,1,802,0,77.0,1,0
3852,45.0,0,1,1,194,0,517.0,4,0
3853,54.0,9,1,1,-315,0,2029.0,1,1
3854,49.0,9,1,2,1843,1,269.0,1,0
3855,47.0,9,1,1,-9,0,457.0,2,0
3856,42.0,3,1,0,83,0,184.0,1,0
3857,50.0,2,1,2,433,1,47.0,4,0
3858,37.0,0,1,1,-107,1,158.0,2,0
3859,54.0,1,1,0,4503,0,168.0,3,0
3860,40.0,7,1,1,51,1,50.0,1,0
3861,50.0,7,1,1,961,0,757.0,4,0
3862,57.0,5,1,1,49,1,93.0,4,0
3863,33.0,9,1,1,3470,0,285.0,2,0
3864,49.0,9,1,1,-147,1,390.0,1,0
3865,35.0,7,1,1,0,1,146.0,2,0
3866,28.0,1,2,1,0,1,386.0,1,0
3867,58.0,4,1,2,172,0,145.0,7,0
3868,31.0,0,2,1,-407,0,230.0,1,0
3869,36.0,4,0,2,649,0,237.0,2,0
3870,49.0,1,2,0,1040,0,474.0,2,0
3871,30.0,10,1,1,142,1,350.0,4,0
3872,29.0,7,2,1,209,1,487.0,7,0
3873,50.0,4,1,3,3304,0,1009.0,2,0
3874,26.0,8,2,2,294,0,87.0,1,1
3875,27.0,3,1,1,4848,1,82.0,3,0
3876,32.0,1,2,1,1670,1,183.0,1,0
3877,62.0,11,1,1,367,0,139.0,5,0
3878,34.0,1,2,1,13683,1,115.0,3,0
3879,25.0,0,2,2,1420,0,124.0,2,0
3880,34.0,4,2,2,340,1,633.0,28,0
3881,44.0,9,2,1,1679,0,718.0,1,1
